875	enjoy/VBP/9	1	1	joy	indian communist	a lot
1021432	be/VBP/23 glad/JJ/24	120	137	joy	I	to be the world 's number one
1021750	expect/VBP/2	895	1142	anticipation	I	to win
1023480	fear/VBP/2	220	691	fear	we	we
1023771	fear/VBP/8	339	472	fear	authority	more body will be find
1023785	fear/VBP/3	340	473	fear	diplomat	the kidnapping be
1023828	fear/VBP/4	341	474	fear	Turkey , and authority	more body will be find
1024109	fear/VBP/18	342	475	fear	many	they will be unable to withstand the competition
1024352	fear/VBP/2 that/IN/3	343	476	fear	we	the death toll will rise
1025221	enjoy/VBP/3	81	118	joy	many auditor	a cosy relationship
1025812	fear/VBP/2 that/IN/3	344	477	fear	we	the death toll will rise
1026604	anticipate/VBP/2	33	45	anticipation	observer here	a raucous session
1026620	anticipate/VBP/2	34	46	anticipation	observer here	a raucous session
1026674	fear/VBP/3 that/IN/4	345	478	fear	Iran 's reformist	the conservative ' anti-corruption campaign be another attempt to bring down those close
1027297	predict/VBP/27	38	49	anticipation	analyst quote	a loss
1027319	anticipate/VBP/2	35	47	anticipation	observer here	a raucous session
1027438	enjoy/VBP/2	82	119	joy	I	very good relation
1027811	enjoy/VBP/2	83	120	joy	I	very good relation
1027822	be/VBP/1 happy/JJ/2	235	674	joy	I	to have gain my first victory
1027910	predict/VBP/22	125	174	anticipation	expert	will hit particularly Istanbul , Turkey 's biggest city , and surround area
1028729	be/VBP/8 glad/JJ/9	121	138	joy	I	the team has overcome the Cup defeat
1028889	be/VBP/10 afraid/JJ/11	65	113	fear	we	, he may think to leave ''
1029696	predict/VBP/20	126	175	anticipation	expert	could hit Istanbul , Turkey 's biggest city , and surround area
1030192	be/VBP/2 really/RB/3 happy/JJ/4 that/IN/5	236	675	joy	I	finally I 'm start to find my form
1030827	expect/VBP/3	896	1144	anticipation	investor	Koizumi to repeat he usual comment
1030831	expect/VBP/16	176	246	anticipation	they	more bad earnings news
1030884	be/VBP/2 happy/JJ/3	237	676	joy	I	to state
1031733	be/VBP/2 satisfy/VBN/3 that/IN/4	22	24	joy	I	the NEC 's preparation pay off
1031846	await/VBP/10	75	84	anticipation	a lot	more convincing fresh lead , especially those support a decisive turnaround
1032154	expect/VBP/3	897	1146	anticipation	we	to receive signal
1032292	be/VBP/2 afraid/JJ/3	66	114	fear	we	to go
1032295	fear/VBP/22	346	479	fear	I	the child will fall sick
1032653	fear/VBP/1	347	480	fear	many	the toll will be significantly higher
1032724	expect/VBP/19	898	1147	anticipation	we	the ECB to stand pat
1032768	fear/VBP/4	221	701	fear	diplomat	diplomat
1032832	fear/VBP/1	348	481	fear	many	the toll will be significantly higher
1033951	be/VBP/1 happy/JJ/2 that/IN/3	238	677	joy	I	a number are currently involve
1034734	expect/VBP/2	899	1148	anticipation	we	both the bidder to have bid at least a price
1034873	be/VBP/1 happy/JJ/2 that/IN/3	239	678	joy	I	a number are currently involve
1035076	be/VBP/2 afraid/JJ/3	67	115	fear	we	to go
1035079	fear/VBP/22	349	482	fear	I	the child will fall sick
1035166	expect/VBP/2	900	1149	anticipation	few	it to share the same dismal fate
1035492	expect/VBP/9	901	1150	anticipation	I	that will happen also
1035572	be/VBP/10 afraid/JJ/11	68	116	fear	many	to be consider a breakdown case and embarrass to confess
1035819	expect/VBP/15	177	247	anticipation	they	further devaluation
1035882	expect/VBP/3	902	1152	anticipation	we	to receive signal
1036692	fear/VBP/22	222	704	fear	the authority	more death
1036742	expect/VBP/10	903	1153	anticipation	we	we earnings situation to improve tangibly this year
1037141	expect/VBP/2	904	1154	anticipation	few	it to share the same dismal fate
1037507	be/VBP/2 afraid/JJ/3	69	117	fear	we	to go
1037917	be/VBP/2 afraid/JJ/3	70	118	fear	we	to go
1038030	prepare/VBP/40 for/IN/41	43	43	anticipation	the duo	a tilt
1038110	fear/VBP/15	223	705	fear	I	I
1038507	fear/VBP/2	350	483	fear	I	the bank will be unable to pay and be liquidate
1038543	be/VBP/2 afraid/JJ/3	71	119	fear	we	to go
1039003	fear/VBP/2	351	484	fear	I	the bank will be unable to pay and be liquidate
1039286	expect/VBP/3	905	1155	anticipation	most market participant	dollar\/yen to be rangebound
1040823	fear/VBP/2	352	485	fear	I	the bank will be unable to pay and be liquidate
1042551	fear/VBP/2	353	486	fear	I	the bank will be unable to pay and be liquidate
1042580	expect/VBP/5	906	1156	anticipation	they	the appeal to last about 10 day
1042688	expect/VBP/6	907	1157	anticipation	we	to do better -lrb- -rrb- ...
1043034	expect/VBP/2	178	248	anticipation	we	proceeds
1043775	rely/VBP/3 on/IN/4	38	60	trust	most current spacecraft	chemical-fuel rocket
1043875	foresee/VBP/2	34	38	anticipation	it	a pretax loss and revenue
1044116	fear/VBP/23	224	710	fear	the Nigerian authority	more death
1044662	expect/VBP/2	179	249	anticipation	we	proceeds
1044684	enjoy/VBP/16	84	121	joy	those	no support
1044716	expect/VBP/1	908	1160	anticipation	you	we to do that -lrb- bring stability -rrb-
1044848	expect/VBP/5	909	1161	anticipation	we	throughput growth to fluctuate
1044849	expect/VBP/9	910	1162	anticipation	we	as the global recovery affect different industry and different country
1045233	foresee/VBP/2	35	39	anticipation	it	a pre-tax loss and revenue
1045718	expect/VBP/2	180	250	anticipation	we	proceeds
1046192	expect/VBP/9	181	251	anticipation	company	firmer price
1046563	depend/VBP/11 on/IN/12	45	61	trust	most other major economy , particularly Germany ,	a US recovery
1046617	await/VBP/16	76	86	anticipation	investor	the launch
1046694	fear/VBP/2	225	711	fear	Bosnian Serbs	they statelet
1046723	fear/VBP/2	354	487	fear	Bosnian Serbs	they statelet , cobble , will also be
1046724	fear/VBP/55	355	488	fear	Republika Srpska -lrb- RS -rrb- , the Serb republic ,	the trial will turn political
1046733	enjoy/VBP/15	85	122	joy	Republika Srpska and the muslim-croat federation	much autonomy
1046847	depend/VBP/16 on/IN/17	46	62	trust	all the best plan	the accuracy
1048403	enjoy/VBP/3	32	154	joy	indian government worker	range
1048492	be/VBP/7 afraid/JJ/8	72	121	fear	I	to be mistake
1048539	depend/VBP/23 on/IN/24	47	63	trust	many	farming
1049334	forecast/VBP/4	34	61	anticipation	the government	the economy would fall eight percent , but would grow 0.4 percent and four percent
1049653	expect/VBP/5	182	252	anticipation	we -lrb- Danes -rrb-	some answer
1049679	enjoy/VBP/5	86	123	joy	all citizen	religious freedom
1050303	assume/VBP/12	30	48	anticipation	we	the general subject be iraq-un cooperation
1051426	avoid/VBP/32	4	7	fear	other	such a humiliation
1051967	assume/VBP/12	31	49	anticipation	we	the general subject be iraq-un cooperation
1052216	forecast/VBP/1	35	62	anticipation	authority	the economy would fall eight percent , but would grow 0.4 percent and four percent , finally reverse
1052405	predict/VBP/2	127	176	anticipation	US meteorologist	set the stage
1052698	rely/VBP/2 on/IN/3	39	61	trust	we	they
1052802	predict/VBP/4	39	50	anticipation	United States Olympic official	a record haul
1055661	expect/VBP/2	911	1166	anticipation	Communist guerrilla	US troops to attack they
1056001	be/VBP/2 very/RB/3 happy/JJ/4 that/IN/5	240	682	joy	we	they be here
1056241	await/VBP/1	77	87	anticipation	Zimbabwe	either Nepal or Bangladesh
1056285	expect/VBP/5	183	253	anticipation	we	broad-based growth
1057256	enjoy/VBP/6	87	124	joy	indian oil company	heavy valuation
1057262	expect/VBP/1	184	254	anticipation	I	a price
1057424	enjoy/VBP/18	88	125	joy	Moscow and most	mild temperature not see
1057977	expect/VBP/3	912	1169	anticipation	few economist	british policymaker to heed the union ' call this month
1058285	expect/VBP/2	913	1170	anticipation	I	to be a stone
1058443	fear/VBP/1	356	491	fear	they	the propose charge may not be well define
1059299	enjoy/VBP/13	89	126	joy	mp	parliamentary immunity
1059361	expect/VBP/16	914	1171	anticipation	I	to be a stone
1059427	expect/VBP/2	915	1172	anticipation	we	margin will continue they upward trend
1060297	fear/VBP/22	357	492	fear	many Europeans	the US practice be a risk
1060313	enjoy/VBP/17	90	127	joy	the highest official	impunity
1061307	fear/VBP/22	358	493	fear	many Europeans	the US practice be a risk
1061403	be/VBP/2 just/RB/3 happy/JJ/4	241	685	joy	I	to be here
1062274	expect/VBP/3	916	1173	anticipation	I	that approach to be robust and vigorous , to be heavily base
1062560	be/VBP/2 glad/JJ/3	122	139	joy	I	we be able to pass it
1062605	fear/VBP/3	359	494	fear	swiss banker	possible capital flight highlight more competition
1062618	expect/VBP/3	917	1174	anticipation	I	that approach to be robust and vigorous , to be heavily base
1065439	hate/VBP/25	27	45	disgust	I	it
1065699	fear/VBP/20	360	495	fear	they	they relative may be arrest
1065740	fear/VBP/2	361	496	fear	some analyst	the government 's expand power could enable it to make arbitrary change
1066488	be/VBP/1 just/RB/2 happy/JJ/3	242	687	joy	I	to be
1066742	expect/VBP/6	918	1175	anticipation	people	I to win this match
1066768	trust/VBP/21	23	36	trust	we	the BoJ 's policymaking ability
1066937	expect/VBP/2	919	1176	anticipation	we	China to develop
1067160	expect/VBP/5	920	1177	anticipation	they	to locate abducted US journalist Daniel Pearl ``
1067346	expect/VBP/2	921	1178	anticipation	we	China to develop
1067366	expect/VBP/13	922	1179	anticipation	they	to locate abducted US journalist Daniel Pearl ``
1067923	trust/VBP/21	24	37	trust	we	the BoJ 's policymaking ability
1068158	expect/VBP/1	923	1180	anticipation	we	about 10 percent increase
1068162	expect/VBP/2	924	1181	anticipation	we	to sell more unit
1068163	expect/VBP/6	185	255	anticipation	we target	35,000 unit
1068254	expect/VBP/6	925	1183	anticipation	they	to locate
1068598	expect/VBP/6	926	1184	anticipation	they	to locate
1069728	be/VBP/2 afraid/JJ/3	73	123	fear	I	to say
1069788	expect/VBP/3	927	1185	anticipation	most financial expert	budgetary overspending to take place
1069948	expect/VBP/4	928	1186	anticipation	they	to locate abducted US
1070390	expect/VBP/2	929	1187	anticipation	I	to be be back
1070533	expect/VBP/2	930	1188	anticipation	we	retail sale to continue negative growth
1070658	be/VBP/2 happy/JJ/3	243	688	joy	I	to say
1070940	be/VBP/2 happy/JJ/3	244	689	joy	I	to say
1071214	expect/VBP/13	931	1189	anticipation	they	to locate abducted US journalist Daniel Pearl ``
1071297	expect/VBP/1 that/IN/2	932	1190	anticipation	we	we will return
1072667	fear/VBP/20	362	497	fear	many	they will be unable to withstand the competition
1072967	expect/VBP/6	933	1191	anticipation	they	to locate
1073361	fear/VBP/20	363	498	fear	many	they will be unable to withstand the competition
1074029	expect/VBP/3	934	1192	anticipation	we	substantial effect to come
1074351	expect/VBP/6	935	1193	anticipation	they	to locate
1074566	be/VBP/1 thrill/VBN/2 that/IN/3	2	2	joy	I	I can now keep my moustache and get my old job back
1075390	expect/VBP/4	936	1194	anticipation	they	Kufuor to discuss a slew
1075939	expect/VBP/2	937	1195	anticipation	I	to discuss the step
1075986	expect/VBP/4	938	1196	anticipation	they	to locate abducted US
1076297	expect/VBP/2 that/IN/3	939	1197	anticipation	we	we will return
1076298	expect/VBP/16	940	1198	anticipation	Air Canada	-lrb- s -rrb- to be cash-flow positive ''
1077348	be/VBP/5 happy/JJ/6	245	692	joy	I	to be
1078144	expect/VBP/1	941	1199	anticipation	they	to locate he ``
1078453	expect/VBP/1	942	1200	anticipation	investor	the Bank to ease monetary policy further
1078537	expect/VBP/4	943	1201	anticipation	Japan 's financial authority	a new body create to buy some will start operation as early to avoid a financial crisis
1080157	foresee/VBP/3	36	40	anticipation	russian oil company	a average rise
1081084	fear/VBP/10	364	500	fear	they	be a go-it-alone policy being pursue
1081778	predict/VBP/15	128	178	anticipation	we	they might do the same
1082008	fear/VBP/10	365	501	fear	they	be a go-it-alone policy being pursue
1082013	fear/VBP/4	226	727	fear	many european diplomat	many european diplomat
1082066	expect/VBP/1	944	1202	anticipation	we	foreign pressure will prompt the japanese government to introduce something new
1082299	expect/VBP/2	945	1203	anticipation	we	the market will still be influence
1082418	be/VBP/10 happy/JJ/11	246	696	joy	I	to work and mediate social conflict
1082983	expect/VBP/5	946	1204	anticipation	representative	global production to fall
1083009	be/VBP/2 glad/JJ/3	123	140	joy	I	to win so easy today
1083929	fear/VBP/18	227	729	fear	health official	a knock-on effect
1085374	be/VBP/2 glad/JJ/3	124	141	joy	I	to win so easy today
1085516	be/VBP/2 glad/JJ/3	125	142	joy	I	to win so easy today
1085717	expect/VBP/2	947	1205	anticipation	I	this package to define a standard
1086519	be/VBP/14 happy/JJ/15	247	700	joy	I	because it mean
1087028	expect/VBP/2	948	1206	anticipation	we	Turkey to respect the rule and the principle
1087469	be/VBP/2 glad/JJ/3	126	143	joy	I	to win so easy today
1088588	be/VBP/1 glad/JJ/2	127	144	joy	I	I recover well and just get
1089755	enjoy/VBP/5	91	128	joy	all citizen	religious freedom
1089863	be/VBP/26 deeply/RB/27 sadden/VBN/28 by/IN/29	3	3	sadness	I	the death
1090415	enjoy/VBP/5	92	129	joy	all citizen	religious freedom
1091242	fear/VBP/22	366	504	fear	western diplomat here	it be a warning
1091403	fear/VBP/12	228	732	fear	the minority Serbs	the minority Serbs
1091597	be/VBP/6 happy/JJ/7	248	704	joy	I	if Roma win
1092047	expect/VBP/3	949	1207	anticipation	they	small , peaceful protest later
1092542	be/VBP/26 deeply/RB/27 sadden/VBN/28 by/IN/29	4	4	sadness	I	the death
1092632	be/VBP/26 deeply/RB/27 sadden/VBN/28 by/IN/29	5	5	sadness	I	the death
1094130	expect/VBP/41	950	1208	anticipation	it	to dominate the piste
1094509	expect/VBP/41	951	1209	anticipation	it	to dominate the piste
1094694	be/VBP/26 deeply/RB/27 sadden/VBN/28 by/IN/29	6	6	sadness	I	the death
1094754	be/VBP/1 glad/JJ/2 that/IN/3	128	145	joy	I	the Russians be favorite and we guy can do they thing
1095225	be/VBP/1 happy/JJ/2	249	708	joy	I	to have a good feeling
1095772	expect/VBP/13	952	1210	anticipation	we	to accomplish
1096023	expect/VBP/13	953	1211	anticipation	we	to accomplish
1096042	expect/VBP/4	186	256	anticipation	this time	the Canadians
1096690	be/VBP/2 just/RB/3 glad/JJ/4	129	146	joy	I	my neck 's feel better and I can sleep
1096955	enjoy/VBP/3	33	162	joy	most people	work all weekend and Monday to qualify off
1097749	enjoy/VBP/5	93	130	joy	all citizen	religious freedom
1097990	be/VBP/1 really/RB/2 happy/JJ/3 that/IN/4	250	710	joy	I	I finally make it today
1098061	expect/VBP/3	954	1213	anticipation	we	Pakistan to act
1098162	foresee/VBP/21	37	41	anticipation	gambler	a propitious New Year week
1099322	hate/VBP/3	28	48	disgust	we	we
1099344	be/VBP/3 happy/JJ/4	251	711	joy	I	to be the first Chievo player to wear the blue shirt
1099873	forecast/VBP/1	14	28	anticipation	we	real gross domestic product -lrb- GDP -rrb- to contract overall
1099874	forecast/VBP/28	36	64	anticipation	we	to grow four percent
1099899	expect/VBP/3	955	1214	anticipation	we	Pakistan to act
1100222	expect/VBP/13	956	1215	anticipation	we	to accomplish
1100293	count/VBP/11 on/IN/12	1	2	anticipation	I	take other precaution to better ensure my safety
1101056	fear/VBP/5 that/IN/6	367	505	fear	nuclear power plant , manager	its early shutdown may actually heighlcn-risk
1101270	fear/VBP/17	229	734	fear	manager	manager
1101303	expect/VBP/2	957	1216	anticipation	I	to see the industry return , and airline adopt cost basis more appropriate
1101347	worry/VBP/7	39	103	fear	Everyday	Everyday
1102080	be/VBP/14 particularly/RB/15 glad/JJ/16 that/IN/17	130	147	joy	I	Shoaib Akhtar and Abdur Razzaq bowl so well
1103233	enjoy/VBP/2	94	132	joy	I	my cricket
1103868	be/VBP/2 just/RB/3 happy/JJ/4	252	714	joy	I	to be
1104203	be/VBP/2 afraid/JJ/3	74	124	fear	I	he may have put himself
1104478	be/VBP/2 afraid/JJ/3	75	125	fear	I	he may have put himself
1104941	be/VBP/2 afraid/JJ/3	76	126	fear	I	he may have put himself
1105140	be/VBP/2 just/RB/3 happy/JJ/4	253	715	joy	I	to be
1105189	trust/VBP/3	25	38	trust	I	my goalkeeper
1105356	expect/VBP/4	958	1217	anticipation	they	follow-through buying to continue
1105477	expect/VBP/2	187	257	anticipation	we	a more upbeat assessment -lrb- -rrb-
1105578	be/VBP/24 afraid/JJ/25	77	127	fear	they	to try they leader
1105602	expect/VBP/4	959	1219	anticipation	million	they parliamentarian to speak to ensure
1105644	fear/VBP/16	230	735	fear	Singapore official	Singapore official
1105780	hate/VBP/9	29	49	disgust	we people	America
1106626	hate/VBP/11	30	50	disgust	we people	America
1106796	be/VBP/14 pretty/RB/15 happy/JJ/16 that/IN/17	254	718	joy	I	we are play
1106848	expect/VBP/1	960	1220	anticipation	we	ourselves to remain the market leader
1107302	expect/VBP/2	188	258	anticipation	we	a more upbeat assessment -lrb- -rrb-
1107652	be/VBP/22 happy/JJ/23	255	719	joy	the authority	to see the currency weaken to stimulate recovery
1107845	shun/VBP/14	4	7	fear	view , and warcrimes-yugo-family , member	the limelight
1108097	expect/VBP/2 that/IN/3	961	1222	anticipation	we	the full complement will be here
1108413	hate/VBP/9	31	51	disgust	we people	America
1109508	expect/VBP/7	962	1223	anticipation	they	private company , , to invest
1109647	enjoy/VBP/25	34	166	joy	the time	we 're look forward
1110065	expect/VBP/16	963	1224	anticipation	we	Pakistan to take action
1110309	expect/VBP/2	189	259	anticipation	we	a challenging first half
1110771	fear/VBP/2 that/IN/3	368	506	fear	I	he is completely cut off
1110812	expect/VBP/7	964	1226	anticipation	we	a tradable rally to unfold
1111401	be/VBP/2 afraid/JJ/3	78	128	fear	I	he may have put himself
1112705	expect/VBP/21	965	1227	anticipation	racer	to hit
1112910	hate/VBP/9	32	52	disgust	we people	America
1113724	shun/VBP/5	5	8	fear	warcrimes-yugo-family ex-belgrade	the
1113942	be/VBP/15 happy/JJ/16	256	723	joy	we	to talk , work
1114053	be/VBP/15 happy/JJ/16	257	724	joy	we	to talk , work
1114117	expect/VBP/7	966	1228	anticipation	we	a tradable rally to unfold
1114173	predict/VBP/5	129	179	anticipation	scientist	genetic test will allow individual to know
1114284	worry/VBP/10	40	105	fear	analyst	analyst
1114526	be/VBP/2 happy/JJ/3	258	726	joy	I	to have have a fantastic career
1114687	fear/VBP/1	369	507	fear	doctor	the 29-year-old may have damage she ligament and could miss Saturday 's qualify
1114717	dislike/VBP/9	16	17	disgust	I	the word
1115170	expect/VBP/14	190	260	anticipation	most	crowd
1115656	trust/VBP/2	26	39	trust	we	we staff
1115950	expect/VBP/2	967	1230	anticipation	I	many country to continue to ratify
1115970	be/VBP/2 sad/JJ/3	2	20	sadness	these	that I always try to speak about ,
1116117	be/VBP/8 just/RB/9 happy/JJ/10	259	731	joy	I	to be here
1116237	enjoy/VBP/12	35	167	joy	they	what is know
1116824	be/VBP/2 happy/JJ/3	260	732	joy	we	because this be the first medal
1117539	fear/VBP/21	370	508	fear	saudi ruler	certain element may seek to stage demonstration or raise slogan
1117604	enjoy/VBP/12	36	168	joy	they	what is know
1117735	expect/VBP/2	191	262	anticipation	we	75,600 chinese visitor
1117765	trust/VBP/2	27	40	trust	we	we staff
1118141	expect/VBP/2	968	1233	anticipation	we	the georgian side to take effective measure to restrain terrorism
1118726	enjoy/VBP/20	95	133	joy	all people	respect
1119090	expect/VBP/2	192	263	anticipation	I	a higher intensity
1119464	expect/VBP/1	969	1235	anticipation	analyst	Koizumi to use the plan
1119511	enjoy/VBP/20	96	134	joy	all people	respect
1119729	expect/VBP/1	970	1236	anticipation	analyst	Koizumi to use the plan
1120459	fear/VBP/7 that/IN/8	371	509	fear	the general	the terrorist attack would trigger a clash
1120842	fear/VBP/1	372	510	fear	analyst	many more may be lurk off-stage , hope
1120963	enjoy/VBP/28	97	135	joy	determined downhiller	a rare break
1121011	fear/VBP/2	231	741	fear	environmentalist	environmentalist
1121086	expect/VBP/6	971	1237	anticipation	they	to have demand
1121158	be/VBP/6 satisfy/VBN/7 that/IN/8	23	25	joy	I	there be no likelihood
1121273	expect/VBP/12	972	1238	anticipation	they	to find kidnapped US reporter Daniel Pearl alive
1121376	please/VBP/8	3	15	joy	re	re
1121483	enjoy/VBP/6	37	172	joy	many	he faith , or holy war , take he
1121544	foresee/VBP/4	38	43	anticipation	SAS	continue weak demand
1121560	expect/VBP/3	973	1239	anticipation	the socialist	Orban or he group leader to apologise
1121849	be/VBP/2 glad/JJ/3 that/IN/4	131	148	joy	we	the tribunal recognize Milosevic 's personal responsibility ''
1122022	be/VBP/6 satisfy/VBN/7 that/IN/8	24	26	joy	I	there be no likelihood
1122354	be/VBP/23 merely/RB/24 afraid/JJ/25	79	129	fear	they relative and friend	because Israel could very well bomb the prison
1123033	expect/VBP/6	974	1240	anticipation	they	to find kidnap we
1123094	expect/VBP/2	975	1241	anticipation	pakistani police	to find kidnap US reporter Daniel
1123655	expect/VBP/25	976	1242	anticipation	certain analyst	to show a deficit this year
1123768	fear/VBP/23	232	742	fear	the authority	more death
1124148	expect/VBP/6	977	1243	anticipation	they	to have demand
1124303	expect/VBP/22	978	1244	anticipation	certain analyst	to show a deficit this year
1124360	depend/VBP/23 on/IN/24	48	65	trust	all we future event	they participation
1124633	be/VBP/2 only/RB/3 afraid/JJ/4 of/IN/5	27	36	fear	I	a possibility
1124799	be/VBP/6 satisfy/VBN/7 that/IN/8	25	27	joy	I	there be no likelihood
1126557	fear/VBP/1 that/IN/2	373	511	fear	police	the rebel , , could mark the anniversary
1126588	hate/VBP/2	33	53	disgust	I	this feeling
1126768	expect/VBP/2	979	1245	anticipation	pakistani police	to find kidnap US reporter Daniel
1127537	be/VBP/2 happy/JJ/3	261	737	joy	I	the matter has been resolve
1128715	be/VBP/11 happy/JJ/12	262	738	joy	all the other	to get the fourth place
1128740	expect/VBP/3	980	1246	anticipation	many trader	the government to announce another stimulus package or something
1129243	be/VBP/1 thrill/VBN/2 that/IN/3	3	3	joy	I	so many kiwi have been nominate
1130084	await/VBP/20	78	88	anticipation	we	the death
1130178	forecast/VBP/22	37	65	anticipation	it	its public deficit would reach 2.7 percent this year
1130256	fear/VBP/28	233	744	fear	many	the loss
1130464	expect/VBP/2	193	264	anticipation	we	we
1131041	enjoy/VBP/45	98	136	joy	thousand ,	local festivity
1131296	expect/VBP/39	194	265	anticipation	we	average annual earnings growth
1131298	expect/VBP/25	195	266	anticipation	we	further significant debt reduction
1131422	expect/VBP/2	981	1250	anticipation	we	the telecom sector to grow to match the demand
1131464	forecast/VBP/22	38	66	anticipation	it	its public deficit would reach 2.7 percent this year
1131888	fear/VBP/21 that/IN/22	374	512	fear	Serbs	the trial will also put the whole Serbian nation
1132003	be/VBP/2 happy/JJ/3 that/IN/4	263	746	joy	I	I be finally
1133507	expect/VBP/2	196	267	anticipation	we	we
1133578	expect/VBP/1	982	1252	anticipation	we	some more company to be privatise
1133906	fear/VBP/8	234	746	fear	authority	major nuclear contamination
1134445	anticipate/VBP/21	36	48	anticipation	we	we
1135195	enjoy/VBP/34	99	137	joy	girl	a reduce risk
1135969	await/VBP/13	79	89	anticipation	investor	more clarity
1136638	anticipate/VBP/18	37	49	anticipation	they	a deficit
1136855	anticipate/VBP/1	38	50	anticipation	we	further reform proposal cover financial reporting and disclosure requirement , accounting standard setting , regulation and profession and corporate governance
1136959	anticipate/VBP/21	39	51	anticipation	we	we
1137421	expect/VBP/2	983	1253	anticipation	we	the government to recognize its error
1137815	expect/VBP/1	984	1254	anticipation	they	the bulletin to be more upbeat
1138559	assume/VBP/2	32	50	anticipation	we	we believe
1139541	anticipate/VBP/21	40	52	anticipation	we	we
1140907	expect/VBP/15	985	1255	anticipation	we	they to resume normal business tomorrow -lrb- Thursday -rrb-
1140999	expect/VBP/1	986	1256	anticipation	they	the bulletin to be more upbeat ,
1141010	anticipate/VBP/21	41	53	anticipation	we	we
1141170	expect/VBP/15	987	1257	anticipation	we	they to resume normal business tomorrow -lrb- Thursday -rrb-
1142523	be/VBP/27 happy/JJ/28	264	758	joy	all the other	to get the fourth place '' finish
1143557	expect/VBP/2	988	1258	anticipation	market participant	the measure to include capital injection
1144267	expect/VBP/2	989	1259	anticipation	we	more troops to arrive
1144853	predict/VBP/1	130	181	anticipation	analyst	the Council will unveil a outline
1145095	expect/VBP/4	990	1260	anticipation	we	President Bush to express he strong support
1145312	expect/VBP/2	991	1261	anticipation	market participant	the measure to include a capital injection
1145735	expect/VBP/26	992	1262	anticipation	analyst	Koizumi to give some indication
1145814	expect/VBP/3	993	1263	anticipation	we	to report eight billion yen
1145907	foresee/VBP/4	39	47	anticipation	it	growth
1146009	expect/VBP/4	994	1264	anticipation	analyst	banking gain to be cap give they rally
1147294	expect/VBP/2 that/IN/3	995	1265	anticipation	we	the next step will address issue
1147630	expect/VBP/2	996	1266	anticipation	we	double-digit volume growth to continue
1147723	expect/VBP/2	997	1267	anticipation	we	double-digit volume growth to continue
1147841	expect/VBP/2 that/IN/3	998	1268	anticipation	we	the next step will address issue
1148362	be/VBP/2 happy/JJ/3	265	764	joy	I	I get that chance
1149051	expect/VBP/2	999	1269	anticipation	we	many will turn out to be blockbuster to be launch
1149656	fear/VBP/21 that/IN/22	375	514	fear	some fishery	line fishing be not economically viable
1149808	expect/VBP/18	1000	1270	anticipation	expert	when million celebrate the annual spring festival next month
1149848	fear/VBP/21 that/IN/22	376	515	fear	some fishery	line fishing be not economically viable
1151662	be/VBP/11 glad/JJ/12	132	149	joy	I	they have not break he
1152621	rely/VBP/29 on/IN/30	40	64	trust	most iranian airline	vintage russian aircraft
1153412	be/VBP/1 happy/JJ/2	266	765	joy	I	I do enough to hang on
1153527	be/VBP/1 happy/JJ/2	267	766	joy	I	I do enough to hang on
1153924	be/VBP/1 happy/JJ/2	268	767	joy	I	I do enough to hang on
1154346	fear/VBP/21 that/IN/22	377	516	fear	some fishery	line fishing be not economically viable
1154743	count/VBP/26 on/IN/27	7	9	trust	Schalke	Ebbe Sand - - and belgian hotshot Emile Mpenza
1154952	fear/VBP/3	235	751	fear	I	I
1155043	fear/VBP/5	236	752	fear	defense chief	defense chief
1155819	hate/VBP/11	9	21	disgust	I	to take time off
1155866	fear/VBP/23	237	753	fear	elect official	the environmental and health consequence
1155897	expect/VBP/1	197	268	anticipation	we	a speedy resolution
1156354	expect/VBP/3	1001	1272	anticipation	I	the upside to be top-heavy
1156477	expect/VBP/1	198	269	anticipation	we	a speedy resolution
1156547	expect/VBP/2	1002	1274	anticipation	we	to make the decision
1156847	expect/VBP/22	1003	1275	anticipation	analyst	the premier to present Bush
1156949	expect/VBP/1	199	270	anticipation	we	a speedy resolution
1156996	expect/VBP/13	1004	1277	anticipation	we	the coming quarter will continue to be difficult
1157407	expect/VBP/12	1005	1278	anticipation	I	he to deal
1158920	assume/VBP/2	33	51	anticipation	I	I 've cover one half
1158937	expect/VBP/1	1006	1279	anticipation	we	the Hang Seng Index to remain
1159711	enjoy/VBP/7	100	139	joy	some 6,000 product	protection rather than the 400 mention
1159713	fear/VBP/1 that/IN/2	378	518	fear	critic	the anti-monopoly move will play
1159799	foresee/VBP/2	40	48	anticipation	we	a increase
1160794	be/VBP/41 satisfy/VBN/42 that/IN/43	26	28	joy	I	justice has been do
1160994	expect/VBP/24	1007	1280	anticipation	we	is go to be solve overnight
1161030	expect/VBP/2	1008	1281	anticipation	we	the present rally to continue ,
1161321	expect/VBP/17	1009	1282	anticipation	analyst	the premier will present he idea
1162086	enjoy/VBP/25	101	140	joy	former Yugoslav deputy prime minister Nikola Sainovic and ex-interior minister Vlajko Stojiljkovic	immunity
1163334	expect/VBP/2	1010	1283	anticipation	I	he to play exactly the same way
1163858	be/VBP/7 happy/JJ/8	269	772	joy	I	to get this match
1164054	foresee/VBP/2	41	49	anticipation	I	some potentially dire consequence
1164367	expect/VBP/2	200	271	anticipation	we	a change
1164908	expect/VBP/19	1011	1286	anticipation	many analyst	next week 's leading indicator to point back
